timestamp,handedness,gesture,lm0_wrist_x,lm0_wrist_y,lm0_wrist_z,lm1_thumb_cmc_x,lm1_thumb_cmc_y,lm1_thumb_cmc_z,lm2_thumb_mcp_x,lm2_thumb_mcp_y,lm2_thumb_mcp_z,lm3_thumb_ip_x,lm3_thumb_ip_y,lm3_thumb_ip_z,lm4_thumb_tip_x,lm4_thumb_tip_y,lm4_thumb_tip_z,lm5_index_mcp_x,lm5_index_mcp_y,lm5_index_mcp_z,lm6_index_pip_x,lm6_index_pip_y,lm6_index_pip_z,lm7_index_dip_x,lm7_index_dip_y,lm7_index_dip_z,lm8_index_tip_x,lm8_index_tip_y,lm8_index_tip_z,lm9_middle_mcp_x,lm9_middle_mcp_y,lm9_middle_mcp_z,lm10_middle_pip_x,lm10_middle_pip_y,lm10_middle_pip_z,lm11_middle_dip_x,lm11_middle_dip_y,lm11_middle_dip_z,lm12_middle_tip_x,lm12_middle_tip_y,lm12_middle_tip_z,lm13_ring_mcp_x,lm13_ring_mcp_y,lm13_ring_mcp_z,lm14_ring_pip_x,lm14_ring_pip_y,lm14_ring_pip_z,lm15_ring_dip_x,lm15_ring_dip_y,lm15_ring_dip_z,lm16_ring_tip_x,lm16_ring_tip_y,lm16_ring_tip_z,lm17_pinky_mcp_x,lm17_pinky_mcp_y,lm17_pinky_mcp_z,lm18_pinky_pip_x,lm18_pinky_pip_y,lm18_pinky_pip_z,lm19_pinky_dip_x,lm19_pinky_dip_y,lm19_pinky_dip_z,lm20_pinky_tip_x,lm20_pinky_tip_y,lm20_pinky_tip_z
1780370648.109,right,fist,0.567724,0.601398,-0.000000,0.544255,0.604349,-0.024647,0.524011,0.589761,-0.038920,0.522723,0.584985,-0.048406,0.535269,0.573405,-0.054597,0.537458,0.494479,-0.034298,0.544611,0.567322,-0.049124,0.542848,0.604134,-0.054214,0.537915,0.599599,-0.057588,0.562797,0.486577,-0.029044,0.566819,0.572487,-0.044457,0.560215,0.607331,-0.045392,0.555820,0.596105,-0.045085,0.584719,0.494613,-0.025659,0.586394,0.577497,-0.040853,0.576158,0.606570,-0.036397,0.569093,0.598455,-0.031868,0.601915,0.510350,-0.024676,0.601688,0.567495,-0.037872,0.592921,0.592175,-0.037905,0.585904,0.589274,-0.035550
1780370648.655,right,fist,0.598612,0.636983,-0.000000,0.569816,0.610282,-0.005127,0.538348,0.592039,-0.009609,0.514082,0.593616,-0.013914,0.500241,0.599950,-0.018158,0.538474,0.546808,-0.014329,0.501304,0.575806,-0.023447,0.492366,0.605304,-0.026366,0.493082,0.612934,-0.027590,0.553269,0.566876,-0.018009,0.516800,0.596681,-0.026139,0.502718,0.622492,-0.026601,0.497863,0.631794,-0.026579,0.566475,0.598774,-0.022097,0.532524,0.626974,-0.031887,0.516519,0.648807,-0.031141,0.511326,0.654138,-0.029472,0.577731,0.635815,-0.026224,0.548966,0.659674,-0.035496,0.532953,0.669896,-0.035568,0.525489,0.671415,-0.033834
1780370649.164,right,fist,0.561224,0.622890,-0.000000,0.569924,0.570761,0.001911,0.566364,0.515801,-0.001987,0.546660,0.480129,-0.006060,0.527076,0.475767,-0.009662,0.566837,0.475146,-0.011621,0.526348,0.449241,-0.019304,0.526496,0.474076,-0.021386,0.535423,0.485845,-0.021991,0.554114,0.493808,-0.016808,0.513750,0.467883,-0.022318,0.516619,0.492242,-0.019004,0.526664,0.503781,-0.016872,0.539563,0.517702,-0.021510,0.504194,0.492735,-0.025729,0.508828,0.516927,-0.018283,0.519155,0.527047,-0.013678,0.524375,0.545925,-0.026085,0.500845,0.527395,-0.029651,0.506456,0.546050,-0.024752,0.515104,0.554036,-0.020628
1780370649.687,right,fist,0.596392,0.648211,-0.000000,0.565234,0.622552,-0.004831,0.550821,0.560534,-0.005425,0.562332,0.516655,-0.007739,0.576935,0.498394,-0.008050,0.565902,0.515232,0.003752,0.560502,0.471703,-0.010440,0.560235,0.516734,-0.016376,0.563821,0.544557,-0.017675,0.584038,0.514044,0.000665,0.576818,0.474973,-0.013606,0.575491,0.530153,-0.013805,0.579993,0.550527,-0.009093,0.602857,0.519992,-0.005281,0.593889,0.481765,-0.019011,0.590534,0.536024,-0.011935,0.594586,0.556676,-0.002633,0.622240,0.531062,-0.012026,0.610203,0.507181,-0.018991,0.604703,0.542126,-0.012991,0.608015,0.557123,-0.005920
1780370650.198,right,fist,0.602846,0.654602,-0.000000,0.573103,0.635364,-0.007862,0.557112,0.580876,-0.010377,0.565174,0.537077,-0.013864,0.574714,0.513963,-0.014856,0.566972,0.532932,0.000543,0.563873,0.489131,-0.015374,0.567445,0.530866,-0.022795,0.570145,0.557157,-0.024734,0.586627,0.530261,-0.001495,0.583390,0.490398,-0.016348,0.584106,0.542371,-0.017818,0.584818,0.560216,-0.014237,0.605976,0.534180,-0.006556,0.602321,0.496150,-0.020787,0.600015,0.547354,-0.014303,0.599850,0.565643,-0.005422,0.625719,0.542578,-0.012614,0.620226,0.517133,-0.019261,0.615396,0.549615,-0.012748,0.614430,0.563134,-0.005316
1780370650.723,right,fist,0.607016,0.673978,-0.000000,0.587554,0.673900,-0.030086,0.574812,0.652934,-0.047107,0.580531,0.630216,-0.058758,0.593504,0.611528,-0.066474,0.580652,0.540850,-0.031843,0.605420,0.591348,-0.049931,0.603471,0.629255,-0.058726,0.596948,0.629845,-0.064235,0.602170,0.531094,-0.024790,0.626811,0.591437,-0.044308,0.619605,0.632983,-0.047960,0.612190,0.631320,-0.048386,0.621967,0.536119,-0.020630,0.642107,0.596595,-0.038138,0.633053,0.632173,-0.034751,0.624971,0.629984,-0.030069,0.638142,0.549391,-0.019522,0.652078,0.593104,-0.031504,0.644605,0.622250,-0.031031,0.635766,0.621985,-0.028228
1780370651.263,right,fist,0.585233,0.618377,-0.000000,0.577111,0.576818,0.002556,0.556009,0.536179,-0.000020,0.532176,0.516563,-0.003189,0.514888,0.516602,-0.006534,0.553835,0.497410,-0.011844,0.510325,0.509920,-0.020369,0.514527,0.531754,-0.022720,0.525874,0.534228,-0.023328,0.555394,0.520007,-0.017091,0.506827,0.532743,-0.023392,0.513888,0.552655,-0.020133,0.526591,0.552548,-0.017992,0.554594,0.551145,-0.021913,0.507165,0.557672,-0.028600,0.515411,0.576699,-0.021492,0.529640,0.577559,-0.016367,0.552649,0.587279,-0.026226,0.515319,0.587097,-0.033497,0.521181,0.599583,-0.029959,0.534155,0.602037,-0.026038
1780370651.794,right,fist,0.583346,0.614344,-0.000000,0.555880,0.556209,-0.001328,0.555210,0.500384,-0.003046,0.558125,0.463706,-0.006537,0.561269,0.435251,-0.008050,0.601323,0.461644,0.005527,0.566394,0.432842,-0.006624,0.556272,0.468078,-0.014272,0.561281,0.487738,-0.018462,0.609262,0.467188,0.000317,0.565540,0.436764,-0.013060,0.555922,0.479063,-0.014924,0.564858,0.498393,-0.013376,0.610146,0.481808,-0.006972,0.567859,0.454768,-0.019825,0.560385,0.494163,-0.014946,0.570687,0.510644,-0.008888,0.605207,0.500353,-0.015038,0.572744,0.484300,-0.024206,0.567681,0.508444,-0.022405,0.576436,0.520839,-0.018574
1780370652.322,right,fist,0.579543,0.611943,-0.000000,0.551874,0.563170,-0.003755,0.549280,0.508192,-0.005373,0.554626,0.474966,-0.008220,0.561234,0.451259,-0.008493,0.586690,0.457703,0.006640,0.556443,0.439582,-0.006250,0.549149,0.477985,-0.014801,0.554297,0.495728,-0.019463,0.599927,0.463354,0.002238,0.561482,0.448072,-0.011065,0.554627,0.492064,-0.013358,0.562882,0.507926,-0.011831,0.607977,0.479863,-0.004822,0.570552,0.467344,-0.016674,0.564674,0.507036,-0.011649,0.573732,0.519935,-0.005687,0.611167,0.502417,-0.013167,0.579366,0.496517,-0.021131,0.574875,0.520022,-0.018872,0.582913,0.528184,-0.014805
1780370652.842,right,fist,0.613012,0.672485,-0.000000,0.590957,0.689942,-0.018647,0.576798,0.713789,-0.035126,0.579578,0.743122,-0.048520,0.582059,0.769285,-0.061700,0.585728,0.660453,-0.042050,0.596488,0.740943,-0.055628,0.596694,0.760557,-0.062246,0.593741,0.753159,-0.067436,0.609539,0.650900,-0.040589,0.615467,0.742236,-0.052461,0.612284,0.755457,-0.053297,0.608662,0.742680,-0.055514,0.630334,0.649020,-0.039116,0.633528,0.734996,-0.049723,0.629410,0.746844,-0.045019,0.625448,0.734205,-0.042406,0.648122,0.652201,-0.039698,0.648399,0.714548,-0.047949,0.642355,0.734301,-0.044845,0.637920,0.734353,-0.042168
1780370653.382,right,fist,0.565838,0.624902,-0.000000,0.564835,0.568529,0.004990,0.553483,0.520654,0.002689,0.529378,0.502651,0.000129,0.510580,0.508153,-0.002816,0.544701,0.491815,-0.013694,0.504681,0.479252,-0.017130,0.505587,0.500541,-0.015975,0.513815,0.510540,-0.014790,0.532042,0.521083,-0.018670,0.493492,0.504993,-0.020078,0.498473,0.525619,-0.015489,0.509976,0.535054,-0.012948,0.520572,0.553098,-0.021919,0.487000,0.534556,-0.021891,0.494351,0.552964,-0.014062,0.505776,0.561877,-0.010005,0.511151,0.587608,-0.024469,0.490621,0.571405,-0.024554,0.498240,0.583170,-0.018136,0.506994,0.589374,-0.013447
1780370653.913,right,fist,0.583507,0.610449,-0.000000,0.591021,0.557167,0.003310,0.585747,0.503024,-0.001244,0.566064,0.469009,-0.005776,0.546275,0.465331,-0.010637,0.586878,0.476649,-0.017122,0.551814,0.440669,-0.023032,0.550490,0.462409,-0.023843,0.557811,0.476953,-0.023776,0.571211,0.501658,-0.022445,0.536455,0.462036,-0.026002,0.538122,0.483380,-0.021772,0.547182,0.498512,-0.019392,0.554896,0.527449,-0.026223,0.526801,0.488679,-0.028047,0.530529,0.508295,-0.019738,0.539034,0.522066,-0.015056,0.539524,0.553779,-0.029405,0.521734,0.520942,-0.030225,0.527069,0.536854,-0.022820,0.533942,0.549069,-0.017506
1780370654.456,right,fist,0.592961,0.607313,-0.000000,0.567589,0.551778,-0.000893,0.566447,0.500189,-0.004108,0.569445,0.466016,-0.008960,0.574250,0.441540,-0.011883,0.611980,0.458788,0.001383,0.577365,0.430500,-0.009879,0.567286,0.462624,-0.016276,0.571870,0.480185,-0.019931,0.618299,0.466618,-0.004131,0.574089,0.438691,-0.016634,0.565942,0.474424,-0.018033,0.575835,0.489405,-0.017019,0.617879,0.482315,-0.011185,0.575252,0.458236,-0.021964,0.569030,0.490623,-0.016846,0.580059,0.503154,-0.011926,0.611461,0.501440,-0.018983,0.576835,0.489169,-0.027108,0.572645,0.510235,-0.025529,0.582318,0.520203,-0.022624
1780370654.982,right,fist,0.622861,0.642868,-0.000000,0.610218,0.656726,-0.032240,0.598473,0.648220,-0.050373,0.602577,0.621062,-0.062357,0.609338,0.594813,-0.070131,0.583503,0.548553,-0.037568,0.621324,0.572519,-0.054082,0.624499,0.608820,-0.060038,0.616189,0.614778,-0.064083,0.598826,0.526084,-0.028409,0.637252,0.558672,-0.046991,0.637314,0.600029,-0.048841,0.627840,0.602129,-0.048803,0.615210,0.518344,-0.021857,0.648830,0.552365,-0.038666,0.647158,0.588286,-0.035194,0.637867,0.590755,-0.031339,0.630147,0.519852,-0.018261,0.654575,0.545138,-0.030795,0.653999,0.573135,-0.031922,0.645460,0.576950,-0.030982
1780370655.486,right,fist,0.622346,0.647164,-0.000000,0.602214,0.672289,-0.031364,0.590238,0.671325,-0.049029,0.601662,0.660835,-0.060223,0.615141,0.644005,-0.067693,0.595290,0.572198,-0.041748,0.632956,0.631723,-0.058059,0.624929,0.660291,-0.065931,0.613538,0.650186,-0.072849,0.614818,0.551036,-0.033423,0.648697,0.624744,-0.050539,0.636995,0.652969,-0.053548,0.626550,0.641581,-0.056149,0.632163,0.545172,-0.027156,0.660809,0.619235,-0.041469,0.648625,0.642123,-0.038269,0.638077,0.629546,-0.036336,0.646150,0.549081,-0.024148,0.664401,0.604987,-0.037311,0.657400,0.626741,-0.039983,0.648483,0.620883,-0.040856
1780370655.991,right,fist,0.562704,0.628247,-0.000000,0.532067,0.597819,-0.001105,0.512192,0.558303,-0.006192,0.499759,0.530303,-0.011418,0.490129,0.518578,-0.016723,0.525103,0.497814,-0.020180,0.482986,0.507357,-0.032312,0.478184,0.544822,-0.035221,0.486375,0.563542,-0.035788,0.536440,0.514608,-0.025550,0.488686,0.530510,-0.037165,0.487302,0.566792,-0.035014,0.497331,0.578681,-0.032771,0.544732,0.543522,-0.030701,0.497028,0.560689,-0.041468,0.498789,0.590440,-0.034819,0.511055,0.595986,-0.029372,0.549341,0.579328,-0.035524,0.510491,0.595357,-0.044064,0.511073,0.611736,-0.040416,0.522404,0.610720,-0.036441
1780370656.509,right,fist,0.533640,0.631051,-0.000000,0.504378,0.618681,-0.001903,0.484647,0.576658,-0.003535,0.483883,0.538648,-0.008231,0.493301,0.521820,-0.011989,0.494393,0.516265,0.003946,0.480633,0.459983,-0.009384,0.473957,0.493441,-0.017359,0.477607,0.524692,-0.020756,0.506408,0.509849,-0.001920,0.491791,0.446995,-0.017052,0.483889,0.488645,-0.021792,0.488676,0.519345,-0.020801,0.520566,0.508882,-0.009940,0.508622,0.446338,-0.022067,0.498717,0.484089,-0.021713,0.500888,0.514695,-0.017871,0.537403,0.512967,-0.018676,0.526523,0.471932,-0.024820,0.515594,0.492680,-0.023601,0.515475,0.514911,-0.021003
1780370657.018,right,fist,0.546434,0.625328,-0.000000,0.516954,0.630076,-0.007937,0.490109,0.598831,-0.011588,0.481948,0.555362,-0.017154,0.494660,0.540173,-0.021621,0.494627,0.524809,0.001804,0.479748,0.471924,-0.010541,0.478954,0.497762,-0.019602,0.485769,0.524795,-0.024340,0.507839,0.510389,-0.001133,0.492537,0.449825,-0.014108,0.491801,0.483566,-0.020370,0.498965,0.511313,-0.021404,0.522895,0.503311,-0.006643,0.509928,0.441444,-0.017548,0.506522,0.472669,-0.019870,0.512214,0.503069,-0.018486,0.541009,0.502300,-0.013469,0.530684,0.458293,-0.020010,0.524610,0.477592,-0.020928,0.527044,0.503245,-0.020189
1780370657.541,right,fist,0.536887,0.612150,-0.000000,0.511067,0.596618,-0.002559,0.494261,0.555793,-0.005307,0.489160,0.520420,-0.010930,0.497568,0.512149,-0.015363,0.508726,0.488269,0.004395,0.503790,0.429936,-0.007987,0.491462,0.449917,-0.015622,0.491624,0.477758,-0.018777,0.519853,0.485396,-0.001387,0.515448,0.417342,-0.015623,0.501606,0.446004,-0.020120,0.503514,0.475449,-0.018862,0.532441,0.488080,-0.009261,0.530280,0.423399,-0.019507,0.515572,0.448559,-0.019499,0.515293,0.476943,-0.016088,0.547293,0.496343,-0.018096,0.543790,0.447684,-0.021579,0.530944,0.460660,-0.019519,0.529518,0.484029,-0.016559
1780370658.061,right,fist,0.531896,0.618666,-0.000000,0.552061,0.580341,0.008100,0.566767,0.539041,0.008141,0.565148,0.500177,0.007944,0.554262,0.478433,0.007546,0.548813,0.503279,-0.012639,0.535012,0.434415,-0.015352,0.526049,0.425682,-0.011165,0.523105,0.433102,-0.006108,0.530567,0.514110,-0.017446,0.517792,0.438021,-0.020722,0.510193,0.429313,-0.014058,0.508740,0.438039,-0.007751,0.513355,0.528077,-0.020274,0.503772,0.456761,-0.021905,0.499056,0.448865,-0.012889,0.499260,0.456335,-0.005318,0.497144,0.546959,-0.021837,0.490468,0.487220,-0.019994,0.489091,0.478240,-0.011292,0.490385,0.482778,-0.003767
1780370658.597,right,fist,0.549849,0.660286,-0.000000,0.569982,0.627224,0.006953,0.582712,0.593819,0.007897,0.582388,0.560713,0.007992,0.574673,0.540308,0.007898,0.565035,0.544822,-0.001205,0.552397,0.487190,-0.002118,0.544028,0.474504,-0.000965,0.539224,0.472983,0.001004,0.548058,0.548967,-0.005376,0.535679,0.485804,-0.005354,0.530034,0.477973,-0.002137,0.527992,0.481942,0.000735,0.531596,0.559150,-0.008399,0.521558,0.499030,-0.007491,0.519028,0.491470,-0.001633,0.519199,0.494397,0.002806,0.516404,0.574772,-0.010619,0.509427,0.522470,-0.007556,0.509797,0.513451,-0.000336,0.511925,0.514433,0.005573
1780370659.122,right,fist,0.627612,0.714663,-0.000000,0.608367,0.687512,0.001052,0.600385,0.645328,0.001100,0.595803,0.618702,-0.001886,0.590668,0.610200,-0.003475,0.614542,0.596759,0.009022,0.614027,0.544026,0.000359,0.599033,0.546483,-0.005259,0.593936,0.566178,-0.007341,0.618871,0.598017,0.003365,0.616306,0.541219,-0.004838,0.598792,0.549465,-0.007324,0.594524,0.569542,-0.006476,0.623416,0.603855,-0.004206,0.619214,0.550886,-0.010573,0.601654,0.557807,-0.010899,0.596276,0.576538,-0.009294,0.626626,0.613915,-0.012437,0.620916,0.575661,-0.015639,0.606185,0.577956,-0.014860,0.599656,0.595476,-0.013292
1780370659.636,right,fist,0.699312,0.792580,-0.000000,0.670168,0.785788,-0.009577,0.643883,0.751038,-0.015552,0.633047,0.711063,-0.023028,0.646441,0.704481,-0.029085,0.657091,0.670822,-0.000310,0.652215,0.611766,-0.014106,0.652532,0.630964,-0.024296,0.655819,0.658442,-0.029551,0.673988,0.662810,-0.002945,0.668810,0.595749,-0.017071,0.669716,0.625101,-0.023874,0.672794,0.655930,-0.025016,0.691316,0.662945,-0.008247,0.686748,0.599914,-0.019870,0.685151,0.626179,-0.021560,0.687195,0.656869,-0.019297,0.710242,0.670543,-0.014968,0.707382,0.622070,-0.021344,0.702990,0.634755,-0.021501,0.702068,0.658214,-0.020013
1780370660.146,right,fist,0.686356,0.813461,-0.000000,0.657575,0.811053,-0.010930,0.629716,0.782142,-0.018339,0.617985,0.746125,-0.026684,0.633952,0.740357,-0.033035,0.641512,0.698430,-0.005734,0.636974,0.637843,-0.019970,0.642369,0.667164,-0.028924,0.646689,0.698117,-0.033299,0.658764,0.686209,-0.007655,0.652776,0.621018,-0.020957,0.659401,0.657691,-0.024650,0.662344,0.687868,-0.023924,0.676569,0.683007,-0.012136,0.671373,0.620909,-0.023119,0.674974,0.654742,-0.020559,0.676060,0.685253,-0.015644,0.694818,0.689139,-0.018195,0.692975,0.642348,-0.024197,0.691936,0.661248,-0.021750,0.689926,0.685123,-0.018353
1780370660.653,right,fist,0.681156,0.841238,-0.000000,0.657672,0.837015,-0.022774,0.634960,0.812707,-0.037713,0.628650,0.794111,-0.049970,0.642535,0.798682,-0.059622,0.650039,0.731436,-0.027028,0.660040,0.709503,-0.042564,0.667392,0.751013,-0.047613,0.664799,0.776084,-0.049766,0.671612,0.720507,-0.024182,0.676937,0.685354,-0.042864,0.684626,0.735826,-0.045863,0.681083,0.760040,-0.044275,0.690745,0.719582,-0.023454,0.694828,0.685235,-0.041634,0.700474,0.732434,-0.037702,0.695670,0.757807,-0.030960,0.706046,0.728292,-0.024370,0.711803,0.700371,-0.036066,0.714061,0.730089,-0.032891,0.708409,0.748347,-0.028143
