timestamp,handedness,gesture,lm0_wrist_x,lm0_wrist_y,lm0_wrist_z,lm1_thumb_cmc_x,lm1_thumb_cmc_y,lm1_thumb_cmc_z,lm2_thumb_mcp_x,lm2_thumb_mcp_y,lm2_thumb_mcp_z,lm3_thumb_ip_x,lm3_thumb_ip_y,lm3_thumb_ip_z,lm4_thumb_tip_x,lm4_thumb_tip_y,lm4_thumb_tip_z,lm5_index_mcp_x,lm5_index_mcp_y,lm5_index_mcp_z,lm6_index_pip_x,lm6_index_pip_y,lm6_index_pip_z,lm7_index_dip_x,lm7_index_dip_y,lm7_index_dip_z,lm8_index_tip_x,lm8_index_tip_y,lm8_index_tip_z,lm9_middle_mcp_x,lm9_middle_mcp_y,lm9_middle_mcp_z,lm10_middle_pip_x,lm10_middle_pip_y,lm10_middle_pip_z,lm11_middle_dip_x,lm11_middle_dip_y,lm11_middle_dip_z,lm12_middle_tip_x,lm12_middle_tip_y,lm12_middle_tip_z,lm13_ring_mcp_x,lm13_ring_mcp_y,lm13_ring_mcp_z,lm14_ring_pip_x,lm14_ring_pip_y,lm14_ring_pip_z,lm15_ring_dip_x,lm15_ring_dip_y,lm15_ring_dip_z,lm16_ring_tip_x,lm16_ring_tip_y,lm16_ring_tip_z,lm17_pinky_mcp_x,lm17_pinky_mcp_y,lm17_pinky_mcp_z,lm18_pinky_pip_x,lm18_pinky_pip_y,lm18_pinky_pip_z,lm19_pinky_dip_x,lm19_pinky_dip_y,lm19_pinky_dip_z,lm20_pinky_tip_x,lm20_pinky_tip_y,lm20_pinky_tip_z
1780385195.141,right,open_palm,0.678360,0.624784,0.000000,0.650146,0.599963,-0.010904,0.628412,0.563476,-0.016716,0.615172,0.532381,-0.021864,0.606675,0.502432,-0.026570,0.663011,0.491394,-0.005434,0.655749,0.448448,-0.011963,0.651960,0.422454,-0.019045,0.649095,0.400417,-0.024400,0.684034,0.487503,-0.006258,0.688139,0.436040,-0.010480,0.686165,0.406762,-0.015554,0.681888,0.388303,-0.019710,0.701259,0.495850,-0.009141,0.709985,0.450095,-0.014154,0.709056,0.421593,-0.018094,0.703925,0.401569,-0.021067,0.715518,0.513971,-0.013352,0.726742,0.478664,-0.018594,0.727183,0.455997,-0.020713,0.722242,0.438636,-0.021964
1780385195.667,right,open_palm,0.717638,0.600345,-0.000000,0.699764,0.555423,0.001368,0.695911,0.513762,-0.001330,0.691242,0.487989,-0.006393,0.683506,0.470329,-0.011059,0.718895,0.475001,0.002001,0.726239,0.428119,-0.010061,0.713039,0.408487,-0.019416,0.699902,0.402761,-0.024371,0.725321,0.482878,-0.005346,0.738281,0.429791,-0.017031,0.720265,0.410140,-0.023314,0.704498,0.408610,-0.025866,0.728678,0.497441,-0.014061,0.742868,0.448848,-0.022660,0.726040,0.427809,-0.026008,0.711120,0.422971,-0.027057,0.727412,0.517857,-0.023210,0.733333,0.485591,-0.028877,0.723361,0.465559,-0.031115,0.713207,0.455628,-0.032082
1780385196.209,right,open_palm,0.746754,0.594388,-0.000000,0.760891,0.552477,0.012082,0.763171,0.518488,0.014635,0.757388,0.494415,0.015003,0.749295,0.480926,0.014751,0.757703,0.494275,-0.001276,0.751454,0.436090,-0.006041,0.738793,0.416757,-0.005505,0.728600,0.411703,-0.003343,0.746475,0.497814,-0.009773,0.740258,0.430581,-0.015947,0.725609,0.410866,-0.013474,0.714859,0.407314,-0.009543,0.733676,0.507839,-0.017107,0.728634,0.443128,-0.021444,0.715708,0.426675,-0.017925,0.706682,0.422430,-0.013879,0.721128,0.524385,-0.023070,0.714681,0.472288,-0.026288,0.707046,0.457357,-0.023601,0.701598,0.454138,-0.020083
1780385196.722,right,open_palm,0.777951,0.606833,0.000000,0.799089,0.584226,0.006969,0.808669,0.553198,0.008308,0.809580,0.523552,0.008233,0.801654,0.506314,0.007624,0.799932,0.511461,-0.000202,0.803854,0.453056,-0.004175,0.797910,0.429194,-0.005404,0.790325,0.420171,-0.004814,0.787960,0.507574,-0.005801,0.792228,0.442851,-0.010175,0.783475,0.417802,-0.010007,0.773153,0.408869,-0.008164,0.773919,0.511214,-0.010679,0.776716,0.449397,-0.013470,0.769449,0.424421,-0.012835,0.761239,0.412711,-0.011318,0.759234,0.521763,-0.014614,0.757642,0.474456,-0.015818,0.753517,0.456570,-0.013584,0.748758,0.448822,-0.010862
1780385197.256,right,open_palm,0.818096,0.638206,0.000000,0.836651,0.622064,0.008595,0.848964,0.590203,0.011462,0.856870,0.566112,0.012432,0.866085,0.557109,0.012443,0.851243,0.538296,0.003066,0.856197,0.484881,0.000494,0.856340,0.451397,-0.000824,0.854520,0.425616,-0.001726,0.842925,0.531169,-0.004002,0.849707,0.467696,-0.007024,0.849155,0.428610,-0.008349,0.846814,0.398487,-0.009050,0.830024,0.528607,-0.010329,0.838282,0.467644,-0.013907,0.839569,0.431647,-0.016456,0.838873,0.404080,-0.017991,0.812990,0.530429,-0.015571,0.818103,0.484810,-0.020128,0.819141,0.456459,-0.021766,0.818483,0.432518,-0.022300
1780385197.840,right,open_palm,0.836351,0.543380,-0.000000,0.839120,0.498704,0.001484,0.846295,0.468903,-0.000045,0.851040,0.446790,-0.002803,0.855320,0.428643,-0.006037,0.866292,0.475914,-0.001605,0.872576,0.441330,-0.006586,0.876642,0.419484,-0.010838,0.880539,0.401484,-0.014508,0.864825,0.480338,-0.006724,0.870553,0.438030,-0.012410,0.873998,0.414534,-0.016287,0.878125,0.395837,-0.019514,0.859630,0.486233,-0.012206,0.864662,0.443868,-0.018955,0.867880,0.419422,-0.022675,0.872054,0.398937,-0.025430,0.851673,0.492990,-0.017479,0.853797,0.465809,-0.024678,0.855324,0.445739,-0.028246,0.858084,0.426695,-0.030828
1780385198.378,right,open_palm,0.780003,0.636608,0.000000,0.765146,0.605329,-0.003906,0.760512,0.573649,-0.007703,0.760339,0.551813,-0.012791,0.757656,0.532221,-0.018495,0.796718,0.512643,-0.001495,0.799320,0.466582,-0.007655,0.799530,0.435650,-0.014178,0.800534,0.407177,-0.019418,0.809258,0.511259,-0.006737,0.822194,0.455288,-0.013093,0.828038,0.415594,-0.019853,0.832806,0.381974,-0.025238,0.818445,0.521164,-0.013153,0.838161,0.471476,-0.019886,0.848081,0.435151,-0.026424,0.855588,0.404587,-0.031137,0.824398,0.537749,-0.020193,0.842860,0.497977,-0.025488,0.852548,0.468572,-0.028233,0.859980,0.441412,-0.030549
1780385198.885,right,open_palm,0.773665,0.631463,0.000000,0.760858,0.593938,0.006618,0.763198,0.562187,0.008230,0.765526,0.541503,0.006486,0.765283,0.523369,0.003853,0.787502,0.501347,0.012650,0.790956,0.458514,0.010160,0.790671,0.429058,0.006017,0.790814,0.402076,0.002198,0.794748,0.499524,0.002990,0.805442,0.444289,0.000094,0.810491,0.405670,-0.004734,0.815010,0.373116,-0.008940,0.799943,0.507882,-0.007502,0.816915,0.456786,-0.011501,0.825673,0.421396,-0.016590,0.832259,0.391097,-0.020760,0.802391,0.522303,-0.017903,0.817210,0.485996,-0.020919,0.825072,0.458955,-0.022655,0.831304,0.434920,-0.024681
1780385199.427,right,open_palm,0.766151,0.621497,0.000000,0.753438,0.580447,0.007342,0.756442,0.548384,0.007104,0.758606,0.530022,0.003415,0.759408,0.508853,-0.001318,0.774726,0.496232,0.007306,0.779259,0.451607,0.002299,0.779228,0.421599,-0.002629,0.779363,0.394713,-0.006800,0.779419,0.496719,-0.003241,0.788137,0.439883,-0.008824,0.792997,0.401298,-0.014697,0.797444,0.368384,-0.019633,0.781477,0.505783,-0.014172,0.796793,0.451404,-0.020109,0.805398,0.415236,-0.025993,0.811871,0.384459,-0.030899,0.780904,0.520457,-0.024701,0.793664,0.484644,-0.029528,0.799892,0.458058,-0.032519,0.804329,0.433749,-0.035605
1780385199.934,right,open_palm,0.763114,0.612135,0.000000,0.752588,0.571060,0.009622,0.757270,0.541635,0.010411,0.760799,0.524288,0.007384,0.763371,0.504227,0.003440,0.773959,0.494198,0.010035,0.778994,0.452510,0.005804,0.779163,0.423485,0.001481,0.779537,0.397550,-0.002111,0.778550,0.494964,-0.001089,0.787696,0.442171,-0.005906,0.792264,0.405589,-0.010793,0.795812,0.375321,-0.014921,0.780261,0.502240,-0.012457,0.795875,0.453360,-0.017276,0.803775,0.418835,-0.021881,0.809108,0.390225,-0.025874,0.779157,0.513882,-0.023287,0.791971,0.481010,-0.026871,0.798000,0.457679,-0.028600,0.801776,0.437204,-0.030663
1780385200.460,right,open_palm,0.769092,0.602232,-0.000000,0.775464,0.554446,0.020311,0.782475,0.520843,0.027573,0.786594,0.494946,0.030622,0.789407,0.471514,0.032419,0.793178,0.502128,0.011418,0.797689,0.452639,0.008100,0.800078,0.419378,0.006471,0.803112,0.392560,0.004836,0.793627,0.505230,-0.002115,0.798677,0.442071,-0.006815,0.801783,0.405110,-0.008984,0.805649,0.375293,-0.011428,0.788195,0.508568,-0.014594,0.797673,0.448583,-0.019459,0.801707,0.414187,-0.022784,0.806012,0.387140,-0.026282,0.778986,0.510587,-0.025168,0.787362,0.472957,-0.033447,0.791242,0.445757,-0.039666,0.794108,0.421486,-0.044713
1780385200.992,right,open_palm,0.773509,0.608028,-0.000000,0.780004,0.559534,0.020463,0.786756,0.522362,0.027475,0.790413,0.494205,0.030131,0.793435,0.470314,0.031670,0.797577,0.507816,0.011456,0.802769,0.455482,0.008170,0.805642,0.421844,0.006369,0.808500,0.395461,0.004582,0.797185,0.511608,-0.002422,0.803030,0.446382,-0.006797,0.806677,0.409327,-0.009055,0.810600,0.379760,-0.011678,0.791497,0.514575,-0.015266,0.802256,0.451379,-0.019209,0.806599,0.416326,-0.022023,0.810864,0.388596,-0.025473,0.782633,0.515922,-0.026282,0.792212,0.477826,-0.033328,0.796728,0.449807,-0.038923,0.799866,0.424734,-0.043782
1780385201.508,right,open_palm,0.777518,0.611140,0.000000,0.788771,0.563674,0.012153,0.793836,0.523018,0.014632,0.794126,0.495959,0.013705,0.793012,0.474241,0.011707,0.801640,0.505724,0.006734,0.806829,0.454629,0.001773,0.810183,0.421302,-0.001697,0.812902,0.393483,-0.004278,0.799863,0.506820,-0.003961,0.806815,0.448365,-0.008533,0.810721,0.412195,-0.011541,0.813826,0.381980,-0.014219,0.792683,0.509608,-0.014260,0.802913,0.453061,-0.018016,0.807242,0.418868,-0.020854,0.810829,0.390731,-0.023762,0.781365,0.513705,-0.023593,0.789397,0.478365,-0.028056,0.793467,0.451776,-0.030812,0.796283,0.427684,-0.033298
1780385202.051,right,open_palm,0.757790,0.612123,0.000000,0.781427,0.597040,0.002951,0.796632,0.569246,0.003107,0.808153,0.545799,0.002333,0.820738,0.537966,0.000693,0.792994,0.515266,-0.002313,0.804124,0.463691,-0.006113,0.809381,0.432709,-0.008412,0.812779,0.407684,-0.009980,0.782378,0.504673,-0.007005,0.794177,0.443855,-0.010895,0.798934,0.405402,-0.013331,0.802441,0.375275,-0.014884,0.769225,0.501668,-0.011297,0.781378,0.445883,-0.015194,0.788202,0.410612,-0.018447,0.793919,0.383892,-0.020662,0.753418,0.505466,-0.015012,0.759224,0.463100,-0.019189,0.763283,0.436489,-0.020677,0.767052,0.414652,-0.021260
1780385202.571,right,open_palm,0.738458,0.626064,0.000000,0.769272,0.627959,-0.005695,0.795092,0.613148,-0.010944,0.817273,0.596323,-0.015664,0.835272,0.595783,-0.021076,0.789156,0.533569,-0.011955,0.811010,0.490021,-0.016738,0.822276,0.462718,-0.020368,0.829997,0.439961,-0.023379,0.772586,0.515171,-0.013428,0.791319,0.458090,-0.017960,0.800584,0.420891,-0.021901,0.805990,0.392977,-0.025182,0.755305,0.509468,-0.014772,0.770927,0.455384,-0.019172,0.780623,0.422450,-0.023660,0.787764,0.397484,-0.027245,0.737845,0.512127,-0.016225,0.745579,0.469348,-0.021346,0.751005,0.442448,-0.024185,0.756803,0.420126,-0.025916
1780385203.107,right,open_palm,0.725229,0.636350,0.000000,0.761527,0.639576,-0.005776,0.793008,0.631049,-0.013107,0.819671,0.620471,-0.019416,0.841184,0.621599,-0.026270,0.784727,0.546867,-0.021174,0.816553,0.503240,-0.028720,0.832887,0.473609,-0.031921,0.844853,0.451243,-0.034130,0.765505,0.523127,-0.022669,0.791794,0.461936,-0.031151,0.805081,0.422083,-0.035064,0.814416,0.392066,-0.037848,0.745613,0.513775,-0.023367,0.763780,0.453917,-0.031375,0.774960,0.416845,-0.036999,0.783917,0.388774,-0.040928,0.727248,0.515833,-0.023696,0.725839,0.468754,-0.031788,0.723412,0.439447,-0.035900,0.721462,0.414200,-0.038027
1780385203.642,right,open_palm,0.702618,0.643031,0.000000,0.740970,0.645738,-0.012278,0.773917,0.641366,-0.023406,0.803254,0.635809,-0.032685,0.826488,0.632740,-0.042298,0.763801,0.546685,-0.029283,0.799899,0.503656,-0.040777,0.819139,0.472485,-0.047568,0.834286,0.446065,-0.052378,0.742248,0.518966,-0.028254,0.767238,0.457755,-0.040267,0.781212,0.414890,-0.048021,0.790719,0.381811,-0.054229,0.721246,0.509435,-0.026610,0.734868,0.450126,-0.036514,0.743354,0.410355,-0.044267,0.749988,0.378307,-0.050307,0.703381,0.512443,-0.025238,0.699351,0.467459,-0.035073,0.694182,0.439601,-0.040867,0.689388,0.412922,-0.044487
1780385204.195,right,open_palm,0.685273,0.579812,0.000000,0.706734,0.554574,0.005463,0.719968,0.523807,0.004637,0.728535,0.500456,0.003687,0.736921,0.495634,0.001827,0.717285,0.468220,-0.014335,0.727872,0.399343,-0.019623,0.732092,0.357489,-0.020107,0.734177,0.326447,-0.020474,0.704264,0.460936,-0.020538,0.721398,0.387625,-0.027475,0.728580,0.342334,-0.029420,0.733263,0.305693,-0.030431,0.686824,0.463303,-0.025064,0.695384,0.392009,-0.033877,0.699006,0.347821,-0.041053,0.702603,0.313704,-0.045649,0.667058,0.473543,-0.027771,0.654685,0.429479,-0.038331,0.644417,0.405671,-0.044573,0.636325,0.384791,-0.048097
1780385204.717,right,open_palm,0.634465,0.505060,0.000000,0.612379,0.478427,0.003506,0.599413,0.436415,0.002877,0.587181,0.412972,-0.000217,0.574040,0.399560,-0.004314,0.622145,0.354132,0.004915,0.617029,0.307039,0.001405,0.609887,0.275366,-0.002784,0.603129,0.246990,-0.006879,0.633939,0.353507,-0.005449,0.646068,0.290687,-0.009817,0.648585,0.247853,-0.014244,0.649866,0.211049,-0.018054,0.640669,0.365575,-0.016719,0.657297,0.304154,-0.024096,0.661054,0.259849,-0.030349,0.662897,0.223537,-0.035123,0.641504,0.386019,-0.027794,0.647584,0.339313,-0.033975,0.645754,0.318503,-0.035457,0.643340,0.303388,-0.037150
1780385205.244,right,open_palm,0.630410,0.509450,0.000000,0.600733,0.490160,-0.010954,0.574302,0.459551,-0.019110,0.550909,0.440555,-0.026852,0.532030,0.427770,-0.035728,0.602692,0.371078,-0.013811,0.586550,0.319344,-0.024127,0.576040,0.286314,-0.033371,0.568011,0.257070,-0.040464,0.621596,0.360318,-0.017048,0.622050,0.290507,-0.024980,0.621550,0.245598,-0.033210,0.621653,0.208126,-0.039685,0.638220,0.367083,-0.021752,0.648749,0.299498,-0.032157,0.655041,0.256985,-0.042349,0.660376,0.219802,-0.049878,0.651508,0.388550,-0.027076,0.667925,0.352765,-0.038275,0.679088,0.331027,-0.044096,0.688668,0.311143,-0.048035
1780385205.744,right,open_palm,0.641615,0.520046,0.000000,0.610755,0.502095,-0.012863,0.581915,0.477875,-0.022809,0.556073,0.460698,-0.032464,0.535129,0.449792,-0.043181,0.607742,0.383206,-0.017109,0.589567,0.328544,-0.028245,0.579400,0.293273,-0.037175,0.572211,0.262262,-0.043994,0.629483,0.369598,-0.020204,0.627877,0.299011,-0.029121,0.627764,0.254534,-0.037213,0.628253,0.218160,-0.043768,0.649248,0.374150,-0.024972,0.658819,0.309785,-0.036454,0.664681,0.267019,-0.046450,0.668906,0.229571,-0.053825,0.665723,0.393567,-0.030639,0.685482,0.357057,-0.042384,0.698428,0.331299,-0.048756,0.709025,0.307298,-0.053181
